tweet_links,created_at,usernames,full_text,language,reply,retweet,like,view
https://twitter.com/airulart/status/1720455302439706634,2023-11-03 14:58:03,airulart,Semangka,in,1,0,0,4
https://twitter.com/Masmas_NewJeans/status/1720455291274494098,2023-11-03 14:58:00,Masmas_NewJeans,"Bodoh sekali mereka, Yang Mulia",in,0,0,0,3
https://twitter.com/airulart/status/1720455268323188902,2023-11-03 14:57:55,airulart,Semangka,in,1,0,0,4
https://twitter.com/muuthym/status/1720455249759269204,2023-11-03 14:57:50,muuthym,amaaaayyyyyyyy,en,0,0,0,4
https://twitter.com/airulart/status/1720455238795329796,2023-11-03 14:57:48,airulart,Semangka,in,1,0,0,2
https://twitter.com/airulart/status/1720455210311807237,2023-11-03 14:57:41,airulart,Semangka,in,1,0,0,3
https://twitter.com/SepSeptian18582/status/1720455202388799624,2023-11-03 14:57:39,SepSeptian18582,"Jumat malam hujan kakakmu putri marino mantap gus di colok pake Timun 
Open vcs sosmed #SalmaSalsabil
Bisa sekarang Wa 0882-8646-0260
#vcs Mkmk gadis kretek semangka selena",in,0,4,4,91
https://twitter.com/airulart/status/1720455185322140098,2023-11-03 14:57:35,airulart,Semangka,in,1,0,0,4
https://twitter.com/muuthym/status/1720455177969500470,2023-11-03 14:57:33,muuthym,eh g mksut apa apa yah,in,1,0,0,7
https://twitter.com/pcyxiaoin_21/status/1720455174224044176,2023-11-03 14:57:32,pcyxiaoin_21,"Semangka, pepaya, kelengkeng",in,0,0,0,1
https://twitter.com/airulart/status/1720455160991027506,2023-11-03 14:57:29,airulart,Semangka,in,1,0,0,10
https://twitter.com/muuthym/status/1720455042078327208,2023-11-03 14:57:01,muuthym,amayyyyy,en,1,0,0,7
https://twitter.com/meo_owis/status/1720455020016189751,2023-11-03 14:56:55,meo_owis,Semangka tuh simbol mendukung palestine gitu kak,in,0,0,0,1
https://twitter.com/Rito_Nafie/status/1720454973132308767,2023-11-03 14:56:44,Rito_Nafie,#Semangka #MKMK #Lily #Michaeljackson #Kimjong,qme,0,0,0,13
https://twitter.com/mimiimiia/status/1720454902059811299,2023-11-03 14:56:27,mimiimiia,"Ada banyak cara yg bisa dilakuin buat support Palestina. Contohnya kue semangka ini.
I made this Watermelon Cake to support #Palestine #FreePalestine 

IG : @/keikbymdessert ",in,0,0,0,77
https://twitter.com/96O38/status/1720454840432902606,2023-11-03 14:56:13,96O38,"vmin wulan cringe dating history selena charlotte #LimYoonA hate you kakakmu mkmk salmasalsabil #TTTOP semangka too sad to dance boeing witan klopp #RonyDiPalangkaraya #StandingNextToYou 

Xiaomi 3T Kamera Leica 50 MP

http://shope.ee/4KsFApkCpv",in,0,0,0,116
https://twitter.com/Sekunder999/status/1720454827770319172,2023-11-03 14:56:10,Sekunder999,Wow Semangka,in,0,0,1,3
https://twitter.com/yannydap/status/1720454826360996233,2023-11-03 14:56:09,yannydap,"Semangka MKMK avail open vcs real bugil terjamin bisa skrg yaa ,cek Rr wa 082178029620 #vcs",in,0,0,1,194
https://twitter.com/premzfi/status/1720454751173926945,2023-11-03 14:55:51,premzfi,"Jumat mantap gus
Hujan gadis kretek 
Udah open VCS sosmed 
Bisa sekarang 
Wa 089692597600
#VCS semangka mkmk",in,0,2,5,940
https://twitter.com/ISemangka12/status/1720454733155205506,2023-11-03 14:55:47,ISemangka12,"Should've gotten a hobby, NGL",en,0,0,1,52
https://twitter.com/premzfi/status/1720454693367976109,2023-11-03 14:55:38,premzfi,"Jumat mantap gus
Hujan gadis kretek 
Udah open vcs sosmed 
Bisa sekarang say
Wa 089692597600
#VCS semangka mkmk",in,0,2,5,761
https://twitter.com/ikasofiania/status/1720454675584233887,2023-11-03 14:55:33,ikasofiania,Serius gambar semangka tidak dijadikan modus sama zionis untuk menghilangkan bendera Palestine? Kalo di Palestina wajar pake gambar semangka krn memang mereka sedang terjajah dan sulit kibarin benderanya. Seharusnya kita yg merdeka yg kibarkan benderanya sekalipun hanya di sosmed,in,0,0,0,4
https://twitter.com/zenitaal/status/1720454652674884054,2023-11-03 14:55:28,zenitaal,"
#FreePalaestine #semangka",qme,0,0,1,16
https://twitter.com/noodlenians/status/1720454645007712323,2023-11-03 14:55:26,noodlenians,Phobia dengan Semangka?,in,0,0,0,1
https://twitter.com/yannydap/status/1720454548677112031,2023-11-03 14:55:03,yannydap,"Semangka MKMK gadis kretek avail open vcs real bugil terjamin bisa skrg yaa ,cek Rr wa 082178029620 #vcs",in,0,0,1,106
https://twitter.com/Rito_Nafie/status/1720454529853059111,2023-11-03 14:54:59,Rito_Nafie,#Semangka #MKMK #Lily #Michaeljackson #Kimjong,qme,0,0,0,13
https://twitter.com/litt_lemoons/status/1720454470738587649,2023-11-03 14:54:44,litt_lemoons,Mungkin iya kak karna sebelumnya waktu aku  ganti ke semangka juga perlu autentifikasi. Karna isu yg rame ini,in,0,0,0,19
https://twitter.com/antikaareaa/status/1720454338265620564,2023-11-03 14:54:13,antikaareaa,"Jumat malam hujan kakakmu putri marino mantap gus di colok pake Timun 
Open vcs sosmed 
Bisa sekarang Wa 0895-3827-43070
#vcs #SalmaSalsabil Mkmk gadis kretek semangka selena",in,0,3,7,534
https://twitter.com/Ayesseyaya/status/1720454334536884402,2023-11-03 14:54:12,Ayesseyaya,"Karena Mark Lee suka semangka, maka sebagai muslim wajib stand with Palestine 
#WeStandWithPalestine
#WeStandWithHamas",in,1,0,0,30
https://twitter.com/miaajulyanti432/status/1720454297631273416,2023-11-03 14:54:03,miaajulyanti432,Panjang https://dooood.com/e/0i077cgp2tej,in,0,0,0,4
https://twitter.com/Ceo_ofworld/status/1720454276718412019,2023-11-03 14:53:58,Ceo_ofworld,"Pemboman kekerasan Zionis di sekitar Rumah Sakit Al-Quds di Tal Al-Hawa, sebelah barat Gaza ( Rumah sakit yang penuh dengan pengungsi dan korban-korban pengeboman yg sedang di rawat )
#semangka
#FreePalaestine
#FreePalestineFromIsrael",in,1,0,0,190
https://twitter.com/mailezyru151/status/1720454225904505094,2023-11-03 14:53:46,mailezyru151,"vmin wulan cringe dating history selena charlotte #LimYoonA hate you kakakmu mkmk salmasalsabil #TTTOP semangka too sad to dance boeing witan klopp #RonyDiPalangkaraya #StandingNextToYou
https://shope.ee/8A42K8XEM2",in,0,0,0,222
https://twitter.com/i_m_joels/status/1720454106245107919,2023-11-03 14:53:18,i_m_joels,"Muka dua bener ni mukidi. Luarnya dukung semangka, dalemnya dukung penghuni neraka. Lu aja sono sama ayam warna warni ditepungin lu",in,0,0,0,185
https://twitter.com/starchroses/status/1720454104324211146,2023-11-03 14:53:17,starchroses,emang enak ,in,0,0,0,18
https://twitter.com/bolinggodotco/status/1720454102726201645,2023-11-03 14:53:17,bolinggodotco,"#semangka
",qme,0,0,0,4
https://twitter.com/jzypxilvngl105/status/1720454066407698637,2023-11-03 14:53:08,jzypxilvngl105,Malam semangka mendung hujan boikot putri marino gadis kretek open vcs sosmed bisa skrg ya #vcs,in,0,3,9,1029
https://twitter.com/Ahlikomik/status/1720453983276532092,2023-11-03 14:52:48,Ahlikomik,"Andi Widjadjanto :
Jokowi beradu dengan arus DEMOKRASI
Mendung demokrasi segera tersingkir, sehingga kita cerah lagi pak jokowi

. 

tag
|| Semangka MKMK Boikot Putei Mario Plat K Ya Allah Ganjar Presiden Andi Widjajanto uncensored Akbar faizal ||",in,0,0,1,335
https://twitter.com/vennygrrl/status/1720453907187638702,2023-11-03 14:52:30,vennygrrl,"Jumat malam hujan kakakmu putri marino mantap gus di colok pake Timun 
Open vcs sosmed 
Bisa sekarang Wa 0878-9490-7623 
#vcs Mkmk gadis kretek semangka selena",in,0,6,6,2244
https://twitter.com/52O93/status/1720453839181279440,2023-11-03 14:52:14,52O93,"vmin wulan cringe dating history selena charlotte #LimYoonA hate you kakakmu mkmk salmasalsabil #TTTOP semangka too sad to dance boeing witan klopp #RonyDiPalangkaraya #StandingNextToYou
https://shope.ee/3KymZCLhVW",in,0,1,1,234
https://twitter.com/Gisellny/status/1720453663003709750,2023-11-03 14:51:32,Gisellny,"Semangka melon Mulu, ntr dia lama"" mukanya berubah jadi bunder",in,1,0,0,12
https://twitter.com/verdrietigyey/status/1720453641801458010,2023-11-03 14:51:27,verdrietigyey,Yaudeh gue mo mainin semangka dulu. Kabarin ye klo liat 2 oknum dibawah ini. Terima kasih,in,0,0,0,11
https://twitter.com/miaajulyanti432/status/1720453527745761375,2023-11-03 14:51:00,miaajulyanti432,Nur jannah https://mp4.zone/d/GmjOtyF20bp,in,0,0,0,2
https://twitter.com/vennygrrl/status/1720453450809700646,2023-11-03 14:50:41,vennygrrl,"Jumat malam hujan kakakmu putri marino mantap gus di colok pake Timun 
Open vcs sosmed 
Bisa sekarang Wa 0878-9490-7623 
#vcs Mkmk gadis kretek semangka selena",in,0,4,4,1282
https://twitter.com/rasanyaleo/status/1720453288456495286,2023-11-03 14:50:03,rasanyaleo,Plis tell me ada apa dengan semangka???,in,1,0,0,13
https://twitter.com/rizkyambran/status/1720453133695107348,2023-11-03 14:49:26,rizkyambran,"Mau share gambar bendera kek ataupun gambar semangka kek, intinya jangan memecah belah perbedaan.
Apresiasi setiap dukungan bagaimanapun bentuknya, karena tujuannya baik, sudah pasti baik.
Dikit-dikit dipermasalahin, apa gak malu sama permasalahan saudara kita yang berada disana?",in,0,0,0,7
https://twitter.com/tuestrusth/status/1720453074022777083,2023-11-03 14:49:11,tuestrusth,"stlh lancek saya nyebarin editan dan ngasih tau ke keluarga itu hasil saya.
emg boleh? ni satu keluarga lgsg pd request edit lukisin poster semangka  gk pake satu poster yg ada ajh gtu ya, malah pd request beda² ",in,0,0,0,8
https://twitter.com/thisisreparo/status/1720452920293179745,2023-11-03 14:48:35,thisisreparo,"Iya, tadi aku kena atutentifikasi dari X. Gak tau apa karna semangka atau yang lain.",in,1,0,0,73
https://twitter.com/AzuaraIrving/status/1720452863544226282,2023-11-03 14:48:21,AzuaraIrving,"Gus Miftah mengakui bahwa Mas Gibran memiliki kapasitas untuk menjadi cawapres 2024, melihat kinerja dan kemampuannya selama menjadi walikota Solo beliau memang layak untuk di dukung. 

#GibranCawapres Semangka #ZeeLetter #PSSday Michael Jackson #PrabowoGibranMakinUnggul",in,0,0,0,62
https://twitter.com/similawr/status/1720452851699486729,2023-11-03 14:48:18,similawr,"Jumat malam hujan kakakmu putri marino mantap gus di colok pake Timun 
Open vcs sosmed 
Bisa sekarang Wa 082269255251
#vcs Mkmk gadis kretek semangka selena",in,1,4,7,3168
https://twitter.com/DrunkNotDrugs/status/1720452849354862635,2023-11-03 14:48:18,DrunkNotDrugs,Kek nya buat semangka poy,in,1,0,0,21
https://twitter.com/drddooo/status/1720452722925986203,2023-11-03 14:47:48,drddooo,hari ini penuh semangka,in,0,0,0,12
https://twitter.com/AlaneyF/status/1720452606726979952,2023-11-03 14:47:20,AlaneyF,"Setuju sama Gus Miftah, bahwa pasangan Prabowo-Gibran adalah pasangan yang sangat ideal untuk Indonesia yang lebih baik.

#GibranCawapres Semangka #ZeeLetter #PSSday Michael Jackson #PrabowoGibranMakinUnggul",in,0,0,0,55
https://twitter.com/similawr/status/1720452563869503975,2023-11-03 14:47:10,similawr,"Jumat malam hujan kakakmu putri marino mantap gus di colok pake Timun 
Open vcs sosmed 
Bisa sekarang Wa 082269255251
#vcs Mkmk gadis kretek semangka selena",in,2,4,6,3356
https://twitter.com/Ahlikomik/status/1720452465366384777,2023-11-03 14:46:46,Ahlikomik,"Adian Napitupulu
Apa iya presiden bisa NETRAL kalau anaknya maju ? 
Singgungan setelah perjamuan tiga capres di istana, dan beliau berkata ""NETRAL""
apa iya ucapan dan tindakan sama? 

. 

|| Semangka MKMK Boikot Putei Mario Plat K Ya Allah Ganjar Presiden ||",in,1,0,1,485
https://twitter.com/kinantiwp/status/1720452430952026445,2023-11-03 14:46:38,kinantiwp,"Jadi nggak usah ribut urusan mau posting semangka , love , atau bendera . Ini perjuangan bersama, bukan malah saling sindir dan saling tuduh merasa paling bener. Fokus sama pesannya, bukan hanya medianya.",in,1,0,0,14
https://twitter.com/kinantiwp/status/1720452427688837589,2023-11-03 14:46:37,kinantiwp,"Sekarang semangka digunakan lagi sebagai simbol perlawanan karena beberapa sosmed mendeteksi gambar bendera Palestina dan melakukan ban/shadow ban pada akun-akun pengguna gambar bendera Palestina, makanya diganti dengan semangka yang memang dipilih sendiri oleh seniman Palestina.",in,1,0,0,14
https://twitter.com/kinantiwp/status/1720452424346075573,2023-11-03 14:46:37,kinantiwp,"Kenapa buah semangka? Karena selain warnanya sama dengan bendera palestina, semangka juga merupakan buah yang tumbuh subur di palestina dan menyelamatkan banyak warga palestina dari bencana kelaparan di tengah perang.",in,1,0,0,13
https://twitter.com/kinantiwp/status/1720452420327878881,2023-11-03 14:46:36,kinantiwp,"PERKARA SEMANGKA 

Penggunaan semangka dipilih oleh seniman Palestina sejak beberapa puluh tahun lalu agar tetap bisa bersuara dan menyuarakan perlawanan dengan mengusung warna yang sama dengan benderanya.",in,1,0,0,22
https://twitter.com/Kangjeng_MADAM/status/1720452301872304622,2023-11-03 14:46:07,Kangjeng_MADAM,"Saya Ummat Islam
Saya Warga Negara Indonesia

Mendukung & Mendoakan Kemerdekaan Negara Palestina yang direbut & dihancurkan oleh Zionis Yahudi Israel

Jangan jadikan semangka sebagai tipu daya untuk menghilangkan semangat jihad kita

Berkibar terus bendera Indonesia & Palestina",in,0,0,0,43
https://twitter.com/catswifft/status/1720452163082879205,2023-11-03 14:45:34,catswifft,mangga & semangka,in,0,0,0,5
https://twitter.com/RaisahMonterola/status/1720452137682100327,2023-11-03 14:45:28,RaisahMonterola,"Gus Miftah mengakui kemampuan kepemimpinan mas Gibran yang dinilai layak untuk melaju menjadi cawapres 2024. Track record yang selalu baik dan juga kemampuannya dalam menghadirkan berbagai perubahan positif.

#GibranCawapres Semangka #ZeeLetter #PSSday Michael Jackson",in,0,0,0,30
https://twitter.com/suhcayy/status/1720452085572100463,2023-11-03 14:45:16,suhcayy,"Tetap ""SEMANGKA"" di hati",in,0,0,0,7
https://twitter.com/tumbukin/status/1720452081117737149,2023-11-03 14:45:15,tumbukin,"Bilang ke temen lu. ""Eh bahlul. Kita kita pake emoji semangka biar kaga kena takedown bjir. Lu jangan mau dipropaganda gini dah. Temu duel kita.""",in,0,0,0,32
https://twitter.com/PuspitaTefani_/status/1720452044035957000,2023-11-03 14:45:06,PuspitaTefani_,"Prabowo Gibran Menguasai Jawa Timur gayss,, berdasarkan survei elektabilitas Prabowo Gibran menyentuh 40,1%. ini meyakinkan kita kalau anak muda sudah cerdas dan tahu mana pemimpin yg layak di perjuangkan untuk bangsa.

#GibranCawapres Semangka #FreePalaestine #FreePalestineNow",in,0,0,0,49
https://twitter.com/adityanugrahahp/status/1720451836354986159,2023-11-03 14:44:16,adityanugrahahp,Semangka,in,0,0,0,17
https://twitter.com/Yurissa_Samosir/status/1720451742830305351,2023-11-03 14:43:54,Yurissa_Samosir,"Pasangan Anies  Baswedan dan Cak Imin Mendukung Kemerdekaan Palestina , Kedua Capres ini Memasang Gambar SEMANGKA pada Bio Masing -Masing",in,0,12,45,668
https://twitter.com/venussal_/status/1720451722026643817,2023-11-03 14:43:49,venussal_,eskrim semangka ,in,0,0,0,35
https://twitter.com/shandraasah/status/1720451663717437818,2023-11-03 14:43:35,shandraasah,"Gus Miftah percaya dengan kemampuan kepemimpinan Prabowo-Gibran, karena keduanya dinilai sebagai pasangan ideal untuk memimpin Indonesia.

#GibranCawapres Semangka #ZeeLetter #PSSday Michael Jackson #PrabowoGibranMakinUnggul",in,0,0,0,66
https://twitter.com/starchroses/status/1720451556737507734,2023-11-03 14:43:10,starchroses,,qme,0,0,8,31
https://twitter.com/mank_tyaaa/status/1720451519521361990,2023-11-03 14:43:01,mank_tyaaa,"Wes di spill kok sm yg bikin thread, foto² di IG sudah menunjukkan kehedonannya",in,0,0,0,16
https://twitter.com/febriya_Lestari/status/1720451391217676787,2023-11-03 14:42:30,febriya_Lestari,"Gus Miftah mengatakan bahwa mas Gibran layak melaju di kancah kepemimpinan nasional, melihat kinerja nya yang selalu maksimal dan mampu menghadirkan perubahan nyata.

#GibranCawapres Semangka #ZeeLetter #PSSday Michael Jackson #PrabowoGibranMakinUnggul",in,0,0,0,41
https://twitter.com/fspostvemxpb117/status/1720451307130286093,2023-11-03 14:42:10,fspostvemxpb117,"Gadis kretek semangka boikot mkmk
Mau nanya nih sama cowo sosmed yg lg main twitter, kalau cuaca dingin enak ngapain aja ya?#vcs",in,1,3,6,2455
https://twitter.com/redrubbyyy___/status/1720451239903924625,2023-11-03 14:41:54,redrubbyyy___,"Suamiku setiap hari jadi rajin ngirim foto semangka karna tau istrinya lagi gencar speak up buat Palestina  huhu. Makasih, Sayang 
#StopGenocideInGaza
#StandWithPalestine
#FreePalaestine
#casefireNow",in,0,1,1,113
https://twitter.com/agansemangka/status/1720451130050957486,2023-11-03 14:41:28,agansemangka,Basilisk :),tl,0,0,0,16
https://twitter.com/avenuechilds/status/1720450901956300991,2023-11-03 14:40:34,avenuechilds,Hati2 semangka jadi pengalihan isu biar lupa penderitaan rakyat palestina,in,0,0,0,309
https://twitter.com/saraisyaa/status/1720450900844834865,2023-11-03 14:40:33,saraisyaa,"Hasil survei ARCI menunjukkan bahwa pasangan Prabowo-Gibran masih tetap konsisten memperoleh angka paling tinggi lainnya. pertanda akan menang di Pilpres 2024 nih

#GibranCawapres Semangka #ZeeLetter #PSSday Michael Jackson #PrabowoGibranMakinUnggul",in,0,0,0,85
https://twitter.com/lilaolila/status/1720450873598583108,2023-11-03 14:40:27,lilaolila,"Gue bebener suka dengan semarak ""semangka"" ini. Gue secara personal emang suka warnanya yang summer/tropical/fresh gitu. Lalu skrg bisa ngeliat ragam karya orang gambar semangka tuh....",in,0,0,0,23
https://twitter.com/KepoLu54503328/status/1720450720800133564,2023-11-03 14:39:50,KepoLu54503328,"Nih Skandal #SalmaSalsabil Terbaru
Link cek dibawah
https://klik.kencang.id/indov1ral

Bokep viral indo terbaru jepang barat vcs 2023 skandal artis tiktok selebgram vidio Malam Sabtu  Mobile legends PUBG Anime Netflix Persijaday Semangka Boikot Kiri Lokal Indonesia Pak Anies Ganjar Timun",in,1,0,10,2958
https://twitter.com/adisokam/status/1720450699790803017,2023-11-03 14:39:45,adisokam,Ini bukan sembarang semangka,in,0,0,0,56
https://twitter.com/agansemangka/status/1720450686394257521,2023-11-03 14:39:42,agansemangka,Yg lu kasih ke gw itu bukan?,in,1,0,0,18
https://twitter.com/abahgiza/status/1720450612779974776,2023-11-03 14:39:25,abahgiza,akan lebih baik klo berdoa bagi rakyat palestina yg meninggal dunia dan sedang disoraki oleh pendukung lucu nya dari kejauhan... sambil makan seblak dan sesekali posting pake ikon semangka.,in,0,0,0,46
https://twitter.com/kompascom/status/1720450578281832833,2023-11-03 14:39:16,kompascom,"Semangka memiliki ragam varietas, dari berukuran besar, lebih kecil, hingga semangka mini. Berikut jenis semangka yang bisa ditanam di kebun rumah.",in,0,0,2,1342
https://twitter.com/mbutwtf/status/1720450577577251028,2023-11-03 14:39:16,mbutwtf,Uncle google aja: semangka palestina ,in,0,0,0,27
https://twitter.com/aryilhammullah/status/1720450572476948846,2023-11-03 14:39:15,aryilhammullah,"                                             
#FreePalaestine #semangka #ISTANDWITHPALESTINE",qme,0,0,0,12
https://twitter.com/zusheeta/status/1720450568840413271,2023-11-03 14:39:14,zusheeta,eh aman gak si gw ngetik tanpa sensor??? gw pake emot semangka dehhh,in,0,0,0,15
https://twitter.com/Alyanur48639848/status/1720450547474674073,2023-11-03 14:39:09,Alyanur48639848,"Kan yg dilarang disana,d sini gak usah pake semangka lah ya kan bendera filistin di sini ga di banned,kecuali nnti klo kejadian oleh Kominfo di banned baru kibarin dan sebarkan tuh emoji semangka.",in,0,0,0,91
https://twitter.com/fyp138real/status/1720450540491157887,2023-11-03 14:39:07,fyp138real,"LINK DAFTAR CEK BIO!!

Selena Charlotte Boikot Gadis Kretek Semangka MKMK Wulan Cringe Hate You Witan Plat K 

#LimYoonA #FreePalestineFromZionist #FreePalaestine #TunasDiBalikSeragamJKT48 #FreePalestineNow #DangerousRomanceFinalEP #CongratsMyEx #GazaGenocide #RonyDiPalangkaraya",in,0,0,1,175
https://twitter.com/_almahyraQirani/status/1720450539270680818,2023-11-03 14:39:07,_almahyraQirani,"#SavePalestine
#semangka",qme,0,0,1,42
https://twitter.com/koootoshidayo/status/1720450532438134952,2023-11-03 14:39:06,koootoshidayo,Utiwi spam semangka ,in,0,0,0,35
https://twitter.com/dassyparamita/status/1720450527971139693,2023-11-03 14:39:04,dassyparamita,"Hasil survei terbaru dari ARCI menunjukkan pasangan Prabowo-Gibran konsisten peroleh angka paling tinggi 40,1% tentunya dengan hal ini bisa disimpulkan banyaknya harapan dari masyarakat untuk pasangan ini.

#GibranCawapres Semangka #ZeeLetter #PSSday Michael Jackson",in,0,0,0,92
https://twitter.com/axsahh/status/1720450440251498728,2023-11-03 14:38:44,axsahh,beli nasgor kali ya bapak w tdi dibeliin semangka gua makan apa:(,in,0,0,0,20
https://twitter.com/cohzette/status/1720450352406028605,2023-11-03 14:38:23,cohzette,"Baru rame symbol semangka aja, baru pada post. Huft",in,0,0,0,17
https://twitter.com/itsufika/status/1720450269048418427,2023-11-03 14:38:03,itsufika,Aamiin. Semangka ,in,0,0,0,24
https://twitter.com/agansemangka/status/1720450245832896521,2023-11-03 14:37:57,agansemangka,All delorians songs,en,0,0,0,26
https://twitter.com/Mooncalfdung/status/1720450230213296388,2023-11-03 14:37:53,Mooncalfdung,Beberapa jalan utama di Jenin dan bundaran monumental (ini yang bentuknya semangka guys) sengaja dirusak oleh pasukan tentara Israel selama serangan militer di Tepi Barat bagian utara.,in,0,0,0,61
https://twitter.com/ChomisaChomisa8/status/1720450178124288342,2023-11-03 14:37:41,ChomisaChomisa8,Semangka ,in,0,0,0,18
https://twitter.com/Freddy_mci/status/1720450160646623325,2023-11-03 14:37:37,Freddy_mci,"Parfum Pria Best seller
Segera dapatkan selagi masih ada stok
🅒🅗🅐🅣 🅜🅔
http://Wa.me/6285782050871
Semangka Ketua MK Bohong Setan Boeing Gus Mus Monas Plat K Flirting Lilipaly Putri Marino Jakarta Selatan Kim Jong  Sarapan Mowning Kamis Pagii Gadis Kretek Celine Kyungsoo Boeing",in,0,0,1,99
https://twitter.com/apriliiavi/status/1720450018178633741,2023-11-03 14:37:03,apriliiavi,"Semangka ku besar gadis kretek kiri 
Open vcs real bugil sudah siap bepp
Wa 089676092121
#vcs",in,0,0,0,112
https://twitter.com/AnsyariNasrull2/status/1720450007927812434,2023-11-03 14:37:00,AnsyariNasrull2,EMOJI SEMANGKA,in,0,0,0,21
https://twitter.com/bunganonaaa/status/1720449944413405259,2023-11-03 14:36:45,bunganonaaa,"Survei terkini Prabowo-Gibran di Jatim berdasarkan ARCI, elektabilitas pasangan ini konsisten peroleh hasil poling paling tinggi dibbanding pasangan lainnya.

#GibranCawapres Semangka #ZeeLetter #PSSday Michael Jackson #PrabowoGibranMakinUnggul",in,0,0,0,43
https://twitter.com/vio_andromeda/status/1720449920870879329,2023-11-03 14:36:40,vio_andromeda,"akun gue kenapa anyingg,dari tadi siang kalo keluar apk pasti ada warning robot or human,padahal cuman nambahin semangka doang di dn gue",in,1,0,0,43
https://twitter.com/HEBlHlMESAMA/status/1720449855972323574,2023-11-03 14:36:24,HEBlHlMESAMA,"Gue sih lebih suka tulis palestina aja. Soal semangka, semangka dipake emang krn bendera Palestina dilarang dikibarkan oleg zionist.",in,0,0,0,33
https://twitter.com/gulingsoek/status/1720449786695098875,2023-11-03 14:36:08,gulingsoek,"Terkutuklah mereka yang tak mengerti rasa kemanusiaan, yang taunya hanya bersenang-senang dengan mengorbankan banyak hidup orang. #semangka #Palestine #ZionistsAreTheRealTerrorists #FreePalestineFormZionistOccupation",in,0,0,0,50
https://twitter.com/syakiraaq/status/1720449709977043361,2023-11-03 14:35:49,syakiraaq,"Hasil survei terbaru terlihat pasangan Prabowo-Gibran tetap konsisten memperoleh hasil poling paling tinggi, tentunya karena program yang ditawarkan oleh pasangan ini sangat realistis dan relevan dengan keinginan masyarakat.

#GibranCawapres Semangka #ZeeLetter #PSSday",in,0,0,0,91
https://twitter.com/miaajulyanti432/status/1720449661193039953,2023-11-03 14:35:38,miaajulyanti432,Enak https://doods.pro/e/h6wpa8xulqfq,eu,0,0,0,30
https://twitter.com/shoowonie/status/1720449650094923969,2023-11-03 14:35:35,shoowonie,"ooo lumayanlah,, oke deh hehhee ",in,0,0,0,14
